第1次训练
RMSE, MAE
0.10054702311754227, 0.09530386328697205
0.05517294630408287, 0.04862000793218613
0.04729476571083069, 0.04194069653749466
0.04145725443959236, 0.03660862520337105
0.037612441927194595, 0.032618507742881775
0.03651997819542885, 0.031662728637456894
0.03272963687777519, 0.026751933619379997
0.03232063725590706, 0.026372738182544708
0.030644917860627174, 0.02379426173865795
0.02910783514380455, 0.0207514688372612
0.02850668504834175, 0.019195949658751488
0.028312571346759796, 0.01856370083987713
0.028271883726119995, 0.017919687554240227
0.028339367359876633, 0.01780022494494915
0.02829856239259243, 0.017757749184966087
0.02819301374256611, 0.017694629728794098
0.028460469096899033, 0.017520807683467865
0.030007585883140564, 0.019267410039901733
0.02882743999361992, 0.017904624342918396
0.02893262542784214, 0.017944157123565674
0.028990518301725388, 0.018041877076029778
0.02914598397910595, 0.018276015296578407
0.029196541756391525, 0.01816307008266449
0.02938377484679222, 0.018637819215655327
0.028335006907582283, 0.017583120614290237
0.029536766931414604, 0.018921593204140663
0.028918467462062836, 0.018039921298623085
0.02824636548757553, 0.01729162596166134
0.030208786949515343, 0.01950991526246071
0.030143899843096733, 0.01978961005806923
0.028323739767074585, 0.01772674173116684
0.029360685497522354, 0.019094934687018394
0.030498938634991646, 0.020665524527430534
0.02928309328854084, 0.01870059035718441
0.030373357236385345, 0.02028813026845455
0.02947322279214859, 0.019298717379570007
0.02844770811498165, 0.017944609746336937
0.029251305386424065, 0.019015589728951454
0.029874544590711594, 0.020174575969576836
0.028309963643550873, 0.018151206895709038
min RMSE, 0.02819301374256611
min MAE, 0.01729162596166134
epoch RMSE, 16
epoch MAE, 28
total epoch, 40
time RMSE, 5.9982686042785645
time MAE, 10.220200300216675
total time, 14.539973258972168

第2次训练
RMSE, MAE
0.10375472158193588, 0.09806395322084427
0.05781004577875137, 0.05200929567217827
0.04654667153954506, 0.04120829328894615
0.04195845499634743, 0.037198521196842194
0.04049146920442581, 0.036172471940517426
0.03443894907832146, 0.028973126783967018
0.03497244790196419, 0.029949892312288284
0.03236401826143265, 0.026457732543349266
0.03145085275173187, 0.025163210928440094
0.030966684222221375, 0.024440880864858627
0.03027290292084217, 0.023312095552682877
0.028862789273262024, 0.020019618794322014
0.028706153854727745, 0.01961277239024639
0.028494196012616158, 0.01891317032277584
0.02847626432776451, 0.01873655617237091
0.028471535071730614, 0.017773881554603577
0.02835596725344658, 0.017712431028485298
0.028416577726602554, 0.01746278442442417
0.028585484251379967, 0.017412394285202026
0.028937263414263725, 0.017617952078580856
0.02883046865463257, 0.017470214515924454
0.02920202538371086, 0.017833208665251732
0.02838372252881527, 0.0172597523778677
0.02952655591070652, 0.018547695130109787
0.02994592674076557, 0.01908847689628601
0.02906118519604206, 0.017745524644851685
0.02919202670454979, 0.017790134996175766
0.029056593775749207, 0.017882803454995155
0.028477173298597336, 0.017289793118834496
0.028786147013306618, 0.017584506422281265
0.02891100011765957, 0.017689594998955727
0.02835230343043804, 0.017369508743286133
0.031061183661222458, 0.020795833319425583
0.030006155371665955, 0.019216712564229965
0.02984524518251419, 0.0191197507083416
0.029072487726807594, 0.018460063263773918
0.028456883504986763, 0.01777057908475399
0.029333466663956642, 0.01888219825923443
0.02908647246658802, 0.018572596833109856
0.029487445950508118, 0.01924918405711651
0.030268630012869835, 0.020291034132242203
0.028662586584687233, 0.018108490854501724
0.029617970809340477, 0.019332990050315857
0.028750814497470856, 0.01840587519109249
min RMSE, 0.02835230343043804
min MAE, 0.0172597523778677
epoch RMSE, 32
epoch MAE, 23
total epoch, 44
time RMSE, 11.393410921096802
time MAE, 8.122322082519531
total time, 15.68289065361023

第3次训练
RMSE, MAE
0.0570671521127224, 0.05255034938454628
0.03868073970079422, 0.0332830436527729
0.03642589971423149, 0.03141232952475548
0.03222157433629036, 0.02599691040813923
0.029914259910583496, 0.02219947800040245
0.02886084094643593, 0.019532794132828712
0.028657518327236176, 0.01850705035030842
0.028606871142983437, 0.01822776533663273
0.02955726534128189, 0.018227308988571167
0.028712287545204163, 0.01757139153778553
0.028447534888982773, 0.017686055973172188
0.029338303953409195, 0.017985478043556213
0.029753699898719788, 0.018296029418706894
0.02938113361597061, 0.01788407377898693
0.030822880566120148, 0.019735345616936684
0.030317025259137154, 0.019160665571689606
0.029628532007336617, 0.01807679608464241
0.03026876598596573, 0.019407538697123528
0.028885934501886368, 0.017513135448098183
0.030188074335455894, 0.01914999820291996
0.028685327619314194, 0.017945485189557076
0.029980061575770378, 0.01933014579117298
0.029697399586439133, 0.019149383530020714
0.02965000458061695, 0.019021859392523766
0.029557140544056892, 0.018716735765337944
0.029868533834815025, 0.019498663023114204
0.031077584251761436, 0.021041924133896828
0.029126225039362907, 0.018470564857125282
0.029572369530797005, 0.019029753282666206
0.02878793515264988, 0.018585102632641792
0.029222002252936363, 0.019014457240700722
min RMSE, 0.028447534888982773
min MAE, 0.017513135448098183
epoch RMSE, 11
epoch MAE, 19
total epoch, 31
time RMSE, 5.6036155223846436
time MAE, 8.574488162994385
total time, 12.973628282546997

第4次训练
RMSE, MAE
0.04597049206495285, 0.0391324907541275
0.044585682451725006, 0.03915967792272568
0.03705350309610367, 0.03151537477970123
0.034481748938560486, 0.02884136140346527
0.03428541496396065, 0.02893136627972126
0.031524237245321274, 0.02511906996369362
0.029494930058717728, 0.021388081833720207
0.02883857861161232, 0.01975487545132637
0.02917666733264923, 0.020880889147520065
0.02849663607776165, 0.018409349024295807
0.028590384870767593, 0.018084926530718803
0.02896403707563877, 0.017539087682962418
0.02839878760278225, 0.017687208950519562
